hidden_layers,learning_rate,activation,dropout,val_accuracy,train_accuracy,test_accuracy,val_f1,val_precision,val_recall,test_f1,test_precision,test_recall,l2_penalty
"[16, 8, 64]",0.001,relu,0,0.6761133603238867,0.9425287356321839,0.6133603238866396,0.35916945567119574,0.3879078185328185,0.34652434986837366,0.29179081777877863,0.29571116126924313,0.2899270261989286,0.001
"[64, 16, 128, 256]",0.0005,relu,0.1,0.6659919028340081,0.9770114942528736,0.6275303643724697,0.31076439912376547,0.3602875010110814,0.3026996665138092,0.2890805088363357,0.3214713949052444,0.2799364456122904,0.1
"[256, 512, 16]",0.0005,relu,0.25,0.6740890688259109,0.993238674780257,0.6477732793522267,0.3280710401218677,0.3653812429854097,0.3126929794639432,0.3103549879765014,0.344150317767339,0.29409370241660604,0.001
"[64, 256, 256]",0.0005,relu,0.1,0.6680161943319838,0.9148073022312373,0.631578947368421,0.3266035265368124,0.36688948761617063,0.31455134674002005,0.2997006958359139,0.3234222136019261,0.29652506709765786,0.1
"[8, 32, 32]",0.001,relu,0.5,0.5951417004048583,0.6680189317106153,0.5303643724696356,0.22513800177987522,0.27418236611553914,0.2304563396553384,0.18756354145706447,0.17596153846153845,0.21436527420569973,0.0
"[8, 512, 8, 8]",0.0005,relu,0.5,0.5526315789473685,0.5524002704530088,0.5526315789473685,0.08898305084745763,0.06907894736842106,0.125,0.08898305084745763,0.06907894736842106,0.125,0.01
[64],0.001,relu,0,0.6720647773279352,0.9188640973630832,0.6437246963562753,0.3389872946552937,0.36214116689072684,0.3337606365219006,0.3107352641320032,0.32223512711317587,0.30897955807999616,0.0
"[8, 8, 8]",0.01,relu,0,0.6781376518218624,0.9323867478025692,0.6356275303643725,0.3341146718360728,0.3584913535046514,0.3226418853765537,0.2970275448235975,0.32270326106985203,0.2863741456904786,0.1
[128],0.01,relu,0,0.6862348178137652,0.964841108857336,0.6437246963562753,0.3280348563165698,0.34560466415305124,0.3259357269839122,0.30608280662265475,0.3092582734451247,0.3113878351284484,0.0
"[256, 32, 256]",0.001,relu,0.25,0.6700404858299596,0.9675456389452333,0.6234817813765182,0.30626563380018396,0.35438429378326225,0.29388555878699807,0.26459263279116224,0.2919545977935804,0.2601150263853643,0.0
"[128, 32, 16, 512]",0.001,relu,0.1,0.6659919028340081,0.9641649763353617,0.6396761133603239,0.31855948362766345,0.3722540321745446,0.3041003648403523,0.28787339574526105,0.32612948205469855,0.27692146254411587,0.0
"[32, 8]",0.001,relu,0.5,0.45951417004048584,0.6044624746450304,0.4352226720647773,0.2599973619894898,0.3070783968323253,0.31731153142683177,0.22634677461334202,0.29430942556109513,0.26667015678670875,0.0
"[256, 32, 64, 8]",0.005,relu,0.5,0.631578947368421,0.905341446923597,0.5769230769230769,0.3225127796180428,0.37778104423063197,0.30630860113025316,0.26843946997913287,0.26975369642895414,0.274710892709954,0.0
[512],0.001,relu,0,0.6781376518218624,0.9628127112914131,0.6376518218623481,0.3046237094270869,0.37080076967247455,0.29781389469280584,0.2875234487994084,0.3296506453048509,0.27645370179005974,0.0
"[32, 16, 64]",0.001,relu,0.5,0.25303643724696356,0.33603786342123054,0.23684210526315788,0.12216568800419732,0.26134262177951495,0.18726503997154811,0.12480483081173749,0.2600344611528822,0.17714564335340305,0.01
"[512, 256]",0.0005,relu,0.1,0.6720647773279352,0.9966193373901284,0.6417004048582996,0.29950511521998224,0.35961314981848125,0.2832610724506845,0.27555975885634587,0.3526797802985482,0.25503681202210615,0.0
"[64, 256, 16, 512]",0.01,relu,0.5,0.582995951417004,0.5983772819472617,0.5587044534412956,0.15767035276696365,0.13808391003460208,0.19726151508066403,0.15169847726965477,0.13256615990990991,0.18740745070532305,0.01
"[512, 8, 64, 16]",0.001,relu,0.5,0.4473684210526316,0.5280594996619338,0.4331983805668016,0.14691438626746386,0.24073212407991587,0.13992090787303552,0.1362868610798533,0.17944513276133717,0.13216853309938417,0.001
"[512, 512]",0.0005,relu,0,0.6740890688259109,0.9797160243407708,0.6437246963562753,0.3091979275914188,0.3630285992114237,0.2984734345810692,0.3002188347397664,0.35747437208326777,0.2841541139022366,0.1
"[512, 64, 256, 8]",0.005,relu,0,0.611336032388664,0.9215686274509803,0.6336032388663968,0.21011975928582816,0.19676748689906584,0.22681580926261777,0.24028738472111305,0.34619474445614584,0.2520269077684597,0.001
"[512, 512, 32]",0.0005,relu,0.25,0.680161943319838,0.9587559161595672,0.6336032388663968,0.3291139154474372,0.3783954173067076,0.3164034516506356,0.28190523008528007,0.3059897377513184,0.2756317947181527,0.1
"[512, 512, 8, 8]",0.001,relu,0.25,0.6518218623481782,0.9661933739012847,0.611336032388664,0.25977584818320326,0.318558100708748,0.2556753861509806,0.281737842845591,0.3524656959020869,0.2761410469991509,0.0
"[16, 16, 16]",0.005,relu,0.25,0.659919028340081,0.9519945909398242,0.6275303643724697,0.3696249872168431,0.4029192061168806,0.35569518591264526,0.3341191106273374,0.34302284148036993,0.3367262879739413,0.1
"[512, 128, 64]",0.0005,relu,0,0.6720647773279352,0.9797160243407708,0.6477732793522267,0.2815702065702066,0.3149707447324747,0.28075578939940643,0.2913842100426483,0.3504455613830614,0.2776768042334375,0.1
"[256, 512]",0.001,relu,0.1,0.6720647773279352,0.9702501690331304,0.6518218623481782,0.3057131218255071,0.361942011670583,0.2930630257366803,0.29143978664583875,0.32636410738384425,0.2821807214798454,0.001
"[8, 256]",0.01,relu,0,0.6720647773279352,0.9945909398242055,0.6477732793522267,0.3007297733693364,0.37320982249478013,0.2850081059170546,0.2882764367557694,0.3584376372419851,0.27049058627594297,0.001
[128],0.01,relu,0.1,0.6761133603238867,0.9858012170385395,0.6255060728744939,0.29284313394457767,0.3537098930481284,0.28374917169504155,0.2626413204722237,0.3164186426762114,0.25221000451757647,0.001
"[128, 256, 64]",0.005,relu,0.25,0.6659919028340081,0.9607843137254902,0.6214574898785425,0.3451019173012603,0.41252057123767655,0.31704716073849365,0.29212736638025066,0.3455854443226566,0.2695538315258278,0.001
"[64, 128]",0.005,relu,0,0.6720647773279352,0.982420554428668,0.6214574898785425,0.3282857257136154,0.38158698851420775,0.31143788113437676,0.28316060702212714,0.3050917300882617,0.2735330026866322,0.0
"[128, 256, 64]",0.005,relu,0.25,0.6659919028340081,0.9898580121703854,0.645748987854251,0.3338533214383616,0.49753209664407083,0.30211750852786523,0.3107326776656704,0.3474612627746577,0.2957515147283608,0.1
"[64, 256, 64, 64]",0.001,relu,0.5,0.6720647773279352,0.9486139283299526,0.6214574898785425,0.3533707129210814,0.4915586039598651,0.33071471527744994,0.2824238485883294,0.3070831950436995,0.2770564131640477,0.0
"[16, 128, 128, 16]",0.01,relu,0.5,0.3623481781376518,0.45098039215686275,0.3582995951417004,0.15756023156539,0.22790861450333627,0.2239111656664848,0.1264353679311057,0.23540558629663788,0.15080758571841174,0.0
"[128, 32, 512]",0.01,relu,0.5,0.48582995951417,0.5686274509803921,0.4777327935222672,0.2886298064345447,0.2837558175213026,0.33453733711086653,0.2678893686305244,0.26193006031302424,0.31200172841286733,0.001
"[64, 128]",0.01,relu,0,0.6497975708502024,0.9986477349560514,0.6234817813765182,0.25118839731945414,0.32396653065189934,0.24475456937910003,0.2646460673035981,0.36348025402690204,0.24631387579212988,0.0
[8],0.0005,relu,0.1,0.3340080971659919,0.5882352941176471,0.3299595141700405,0.21783247231866276,0.24253241246165774,0.3115475712667515,0.21821533151380032,0.23657036712240048,0.30614356805298604,0.001
"[32, 8, 8]",0.01,relu,0.5,0.6032388663967612,0.8755916159567275,0.562753036437247,0.23822803890882502,0.3203303944878753,0.2387712960694813,0.19869177351194323,0.2233495037359206,0.20491877340281595,0.001
"[64, 128]",0.005,relu,0.5,0.6882591093117408,0.9546991210277215,0.6356275303643725,0.3400673733180561,0.36978075988026027,0.3269540234887544,0.29825414855413757,0.31379830599780933,0.2896674297253146,0.0
"[16, 16, 8]",0.0005,relu,0.5,0.3724696356275304,0.4908722109533469,0.3785425101214575,0.18799411812649425,0.26513749213103466,0.2613618323724707,0.21347117292725454,0.24646481558695835,0.32506199135188496,0.001
"[8, 32]",0.005,relu,0.5,0.6578947368421053,0.922920892494929,0.6072874493927125,0.3223779517451848,0.3576007326007326,0.3105463149267906,0.266612942976696,0.3011775362318841,0.25880451025163165,0.1
"[8, 128, 16, 8]",0.0005,relu,0.5,0.48582995951417,0.8343475321162948,0.47368421052631576,0.21224076723841262,0.23407575679727322,0.2165550357430833,0.20460215898467515,0.22221947253171198,0.20798012791911416,0.01
"[256, 128, 512]",0.0005,relu,0,0.6761133603238867,0.9695740365111561,0.6477732793522267,0.32669041978720437,0.3807466549122062,0.3145966340193499,0.3033432376764015,0.3305783683565797,0.30080666778883297,0.0
"[16, 128, 64]",0.0005,relu,0,0.6781376518218624,0.9878296146044625,0.6437246963562753,0.3221692226213503,0.3846827115729362,0.30341488879505146,0.27514947172709864,0.33551323187745413,0.2611994584773058,0.0
"[256, 256]",0.005,relu,0.5,0.6680161943319838,1.0,0.6437246963562753,0.27644494375305917,0.34673170225027805,0.26530227973438236,0.2697752884699127,0.3381757717647858,0.25380899215379815,0.01
"[512, 256, 32, 256]",0.0005,relu,0.5,0.6680161943319838,0.9756592292089249,0.6437246963562753,0.32625368355571094,0.3472948637190123,0.3220972557643396,0.31130253455320017,0.32815581889799084,0.3125976358532679,0.001
"[8, 64]",0.001,relu,0.5,0.5161943319838057,0.5706558485463151,0.5242914979757085,0.17348039845355803,0.21860293497512018,0.22270199659905543,0.16542248803827753,0.32658802890657734,0.2099251796529644,0.1
"[512, 256, 32]",0.0005,relu,0.5,0.6862348178137652,0.940500338066261,0.6376518218623481,0.3474348351179827,0.3793576404142497,0.3357242817505646,0.3069562294650053,0.334031642666084,0.2989548274670302,0.01
"[128, 256, 256]",0.01,relu,0,0.4777327935222672,0.5753887762001352,0.4493927125506073,0.2560682730248037,0.3069714199564946,0.3025218597339999,0.2104168011693376,0.2545701289762695,0.2535391877147196,0.01
"[8, 64, 8]",0.005,relu,0.25,0.6497975708502024,0.9411764705882353,0.631578947368421,0.30046608850028295,0.3466423064377838,0.28873298464193337,0.3047121988308467,0.34308046493928723,0.29785692844985706,0.001
"[16, 64]",0.01,relu,0.5,0.6680161943319838,0.9830966869506423,0.645748987854251,0.3025816993464052,0.29658964205492977,0.311014888807442,0.2897354933963039,0.2841198923374353,0.2971502233470319,0.01
"[8, 8, 16]",0.0005,relu,0,0.3522267206477733,0.48884381338742394,0.354251012145749,0.1610126492748444,0.2163824144119585,0.21170318304626815,0.1586647515944483,0.26151481539942206,0.2682901849125253,0.0
"[32, 8]",0.0005,relu,0.5,0.6558704453441295,0.889790398918188,0.631578947368421,0.36293118575603805,0.3868754379320724,0.3537754430667447,0.31733377520548545,0.3182369220219436,0.3260081623661098,0.01
"[256, 16]",0.0005,relu,0.5,0.6821862348178138,0.9587559161595672,0.6396761133603239,0.3328924516407874,0.3487045673884088,0.3267280362477484,0.30462010292822345,0.3141705341705342,0.30057949699689374,0.001
"[16, 128]",0.001,relu,0.1,0.6720647773279352,0.966869506423259,0.6518218623481782,0.3013406256133262,0.3644053315105947,0.294203989487156,0.2889325873546984,0.3561853583427531,0.2781773830350176,0.0
"[32, 32, 8]",0.001,relu,0.25,0.659919028340081,0.9594320486815415,0.6477732793522267,0.34853522623714506,0.4172696665102775,0.32630914440207304,0.30247923960207096,0.3337037855433359,0.29072318297130567,0.001
[256],0.005,relu,0.5,0.6720647773279352,0.9790398918187965,0.6275303643724697,0.3111172915240643,0.35294075489727667,0.2979507555148982,0.2913706438325728,0.31366134963528575,0.28237116863524875,0.0
"[32, 128]",0.005,relu,0.5,0.6700404858299596,0.9459093982420554,0.6295546558704453,0.3499327502409217,0.3750988874311518,0.34127953167377445,0.28990357471791783,0.3056241337491337,0.28503281722149054,0.1
"[512, 64]",0.005,relu,0,0.6700404858299596,0.9830966869506423,0.6336032388663968,0.32235230569703893,0.4084101007682964,0.30385864424506476,0.2740078550147201,0.3147313988693299,0.26520782669093057,0.001
"[8, 16, 512, 64]",0.001,relu,0.25,0.6497975708502024,0.9885057471264368,0.6295546558704453,0.3149770485422802,0.34872447793611255,0.3018374438508982,0.3077178467284226,0.34232301920887065,0.2928933262162299,0.0
"[128, 512]",0.005,relu,0,0.6700404858299596,0.9540229885057471,0.6336032388663968,0.3180992100358012,0.4038009115168032,0.31861981146242724,0.2697928101994465,0.33489262702125916,0.26469881073291585,0.1
[512],0.0005,relu,0.5,0.611336032388664,0.8012170385395537,0.5809716599190283,0.3054733646129234,0.3290725586050014,0.32890199473428505,0.3020230435897602,0.31500531938625537,0.3209420132527141,0.1
"[256, 128, 8]",0.01,relu,0.1,0.611336032388664,0.922920892494929,0.6032388663967612,0.32286113965366814,0.32984758297258293,0.33026992793106685,0.34013685419438017,0.3443862805278266,0.3521279137087961,0.1
[32],0.0005,relu,0.5,0.5850202429149798,0.7214334009465855,0.5404858299595142,0.23994841347168275,0.24560853806994246,0.27090186828922747,0.22322378934660003,0.2295779534595324,0.24624611975988697,0.1
"[16, 8, 16]",0.01,relu,0,0.6477732793522267,0.9871534820824882,0.631578947368421,0.27682195972115975,0.33401685396233327,0.26270731269166814,0.25682453563949853,0.3144370122630992,0.2455063462181735,0.01
"[8, 16]",0.01,relu,0.1,0.6781376518218624,0.9425287356321839,0.6417004048582996,0.33700973079095214,0.3468338761795696,0.3317761752523956,0.3266793372473349,0.32412862441932444,0.32989111419180256,0.001
[8],0.0005,relu,0.1,0.48380566801619435,0.6795131845841785,0.4493927125506073,0.26225293274389294,0.31684580578292937,0.30412276273509065,0.24080647492791826,0.29519195015877975,0.2834162564997984,0.01
[64],0.0005,relu,0.1,0.6781376518218624,0.9364435429344151,0.6437246963562753,0.31788476109895913,0.35858263760049475,0.31183591434686553,0.2984696006962271,0.31789059968357447,0.29609850217641204,0.0
"[8, 512]",0.01,relu,0.25,0.6518218623481782,0.9594320486815415,0.6275303643724697,0.2981962879321265,0.3583170667438547,0.288477595775781,0.27081838010075826,0.31789097314575016,0.2689552664521375,0.0
"[512, 512, 32]",0.01,relu,0.5,0.6275303643724697,0.9188640973630832,0.611336032388664,0.31693485440568625,0.31937105689447187,0.3337899206954276,0.3187721080392215,0.3223654539041044,0.3335018209079536,0.1
"[64, 512, 128]",0.0005,relu,0.5,0.6842105263157895,0.9580797836375929,0.6558704453441295,0.3276484518110685,0.37028437358661237,0.322346424857376,0.3088572746376613,0.3375193525355579,0.29944861472552337,0.0
"[32, 256, 8]",0.0005,relu,0.5,0.6093117408906883,0.9215686274509803,0.5789473684210527,0.31183893146745595,0.3195557529838549,0.3099083854911452,0.2840216701106399,0.2855690564441019,0.2861691022673501,0.0
"[128, 512, 64, 64]",0.001,relu,0.5,0.6761133603238867,0.9580797836375929,0.6437246963562753,0.32340295894406323,0.3495830150241915,0.318103436063386,0.30582688986119444,0.3204542440318302,0.3042696306932853,0.001
"[8, 32]",0.01,relu,0.5,0.6720647773279352,0.9587559161595672,0.6214574898785425,0.3279868955964332,0.35232382559968767,0.3155443330662354,0.28315417232218404,0.3083248784438015,0.27217790527396285,0.0
"[8, 8, 32]",0.001,relu,0.25,0.6275303643724697,0.9445571331981069,0.6012145748987854,0.30238534367171327,0.3400388152626004,0.2920551759725727,0.28188538369361976,0.3096668956043956,0.2731935171703633,0.0
"[64, 16]",0.0005,relu,0,0.41295546558704455,0.5760649087221096,0.3805668016194332,0.23735058455186517,0.31243378658802967,0.2658628298490627,0.22217982124898844,0.2605823477884831,0.26516257167852914,0.1
"[32, 32, 512, 32]",0.001,relu,0.5,0.6538461538461539,0.8918187964841109,0.6194331983805668,0.33620582619166484,0.3561927655677656,0.33708928317423315,0.3015641243502599,0.3155370911033872,0.3075491135175115,0.1
"[512, 64, 256, 256]",0.005,relu,0.1,0.5425101214574899,0.7606490872210954,0.5404858299595142,0.23845554231662947,0.2967541892292519,0.2550317002953111,0.23361872845859202,0.2710095770975699,0.25732320074857623,0.0
[512],0.01,relu,0.5,0.680161943319838,0.9445571331981069,0.6396761133603239,0.32225297348482496,0.36335046499512547,0.3219106496640915,0.2980172461811202,0.3053648116233305,0.30218387579151035,0.1
"[32, 512, 128]",0.0005,relu,0,0.6761133603238867,0.9614604462474645,0.6336032388663968,0.3031824368052383,0.39777803215303215,0.2886276318300724,0.26627751796346655,0.31026258346173596,0.259179133162237,0.0
"[256, 512]",0.0005,relu,0.5,0.6720647773279352,0.8837052062204191,0.6336032388663968,0.3450748801225605,0.3540953235848084,0.34515703555127836,0.31093284722523296,0.3138003902414238,0.31749039540028273,0.0
"[64, 32, 512]",0.005,relu,0.25,0.6639676113360324,0.991210277214334,0.6356275303643725,0.3133335216400096,0.37317773150315847,0.29791184030858625,0.2726317401548163,0.32455559146735613,0.2584893217324381,0.001
"[32, 8, 64]",0.005,relu,0,0.6740890688259109,0.931710615280595,0.6295546558704453,0.3228310511356779,0.34781397986921764,0.31485202288550224,0.29007205298698746,0.3045186896743639,0.288158439715073,0.01
"[256, 64, 128, 128]",0.005,relu,0,0.6417004048582996,0.993238674780257,0.6214574898785425,0.2829107163363996,0.34937949172307436,0.26483468418699957,0.26781508704078255,0.3199924690362606,0.25286954440583975,0.001
"[256, 64, 32]",0.005,relu,0.1,0.6437246963562753,0.9682217714672076,0.6234817813765182,0.30124179468553336,0.34704087514652526,0.3023216239541333,0.295947168630045,0.3336231464318814,0.2947517586715021,0.0
"[512, 32, 8]",0.0005,relu,0.5,0.6700404858299596,0.9621365787694388,0.6376518218623481,0.3424348722586171,0.3825561915768545,0.3238844054120963,0.36296882798554303,0.402946001367054,0.34008331416419657,0.0
"[16, 16, 32, 128]",0.001,relu,0.5,0.5890688259109311,0.6937119675456389,0.5728744939271255,0.1819202148944684,0.29408475783475785,0.17872341742022593,0.2098343701502013,0.31275577032002266,0.20119950073407517,0.0
"[16, 16]",0.001,relu,0.5,0.5789473684210527,0.6490872210953347,0.5910931174089069,0.17192985882286105,0.23817270839987223,0.19992385417917333,0.17643120862332373,0.23833862335075925,0.19415628528582218,0.0
